ein,organization_name,dba_name,entity_type, total_participants ,plan_count,mail_us_address1,mail_us_address2,mail_us_city,mail_us_state,mail_us_zip,phone_num,web site domain,Chief Executive Officer/CEO,Chief Financial Officer/CFO,President,Vice President/VP ,Secretary Treasurer,Treasurer,Executive Vice President,Executive Director,Director of Finance,Chief Counsel,Deputy Chief Counsel,Preisent & CEO,email domain
376046408,EMPLOYERS & OPERATING ENGINEERS LOCAL 520 HEALTH,WELFARE FUND,Taft-Hartley Trust,"1,374",1,#8 EXECUTIVE WOODS COURT,,SWANSEA,IL,62226,6182337978,,,,,,,,,,,,,,
356073323,BD OF TRUSTEES MICHIANA ELECTRICAL WORKERS HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,372",1,6525 CENTURION DRIVE,,LANSING,MI,48917,5173217502,,,,,,,,,,,,,,
276120668,WILLIAM C SHADDOCK INHERITORS TRUST,CAPITAL TITLE OF TEXAS,Taft-Hartley Trust,"1,371",1,"2400 DALLAS PARKWAY, STE 560",,PLANO,TX,75093,9726822700,,,,,,,,,,,,,,
161561710,U.A. PLUMBERS AND STEAMFITTERS LOCAL 22 HEALTH FUND,,Taft-Hartley Trust,"1,369",1,"120 GARDENVILLE PARKWAY, STE 3",,WEST SENECA,NY,14224,7166688800,,,,,,,,,,,,,,
410737593,TRUSTEES GREATER METROPOLITAN HOTEL EMPLOYERS-EMPLOYEES HEALTH WELFARE,,Taft-Hartley Trust,"1,368",1,"3001 METRO DRIVE, SUITE 500",,BLOOMINGTON,MN,55425,9528540795,,,,,,,,,,,,,,
816676371,ALPHA NATURAL RESOURCES NON-UNION RETIREE VEBA BOARD,,Taft-Hartley Trust,"1,366",1,P.O. BOX 1291,,ABINGDON,VA,24212,4233609780,,,,,,,,,,,,,,
541008444,MAN-U SERVICE CONTRACT TRUST FUND C/O CARDAY & ASSOCIATES,,Taft-Hartley Trust,"1,366",1,"7130 COLUMBIA GATEWAY DRIVE, SUITE",,COLUMBIA,MD,21046,4108729500,,,,,,,,,,,,,,
136129427,BOARD OF TRUSTEES OF HEALTH FUND 917,,Taft-Hartley Trust,"1,361",1,"22 NORTH TYSON AVENUE, 1ST FLOOR",,FLORAL PARK,NY,11001,5163263371,,,,,,,,,,,,,,
131973409,"WINE, LIQUOR & DISTILLERY WORKERS UNION LOCAL 1-D, MAJOR MEDICAL PLAN",,Taft-Hartley Trust,"1,361",1,8402 18TH AVENUE,,BROOKLYN,NY,11214,7183312311,,,,,,,,,,,,,,
520607945,"UNION HOSPITAL OF CECIL COUNTY, INC.",,Taft-Hartley Trust,"1,361",1,106 BOW STREET,,ELKTON,MD,21921,4106203715,,,,,,,,,,,,,,
131931288,INTERNATIONAL UNION OF OPERATING ENGINEE LOCAL 25 MARINE DIVISION MEDI,,Taft-Hartley Trust,"1,361",1,461 STATE ROUTE 33,,MILLSTONE TOWNSHIP,NJ,8535,8005486662,,,,,,,,,,,,,,
232892285,BRICKLAYERS & ALLIED CRAFTWORKERS LOCAL 1 PA/DE HEALTH & WELFARE FD,,Taft-Hartley Trust,"1,360",1,2704 BLACK LAKE PLACE,,PHILADELPHIA,PA,19154,2158569663,,,,,,,,,,,,,,
112159859,BOARD OF TRUSTEES OF THE ROAD CARRIERS LOCAL 707 WELFARE FUND,WELFARE FUND,Taft-Hartley Trust,"1,357",1,14 FRONT STREET,,HEMPSTEAD,NY,11550,5164867100,,,,,,,,,,,,,,
562546659,"BOARD OF TRUSTEES, REGIONAL DIST. COUNCIL WELFAREPLAN AND TRUST",,Taft-Hartley Trust,"1,353",1,12029 NE GLENN WIDING DRIVE,,PORTLAND,OR,97220,8475778868,,,,,,,,,,,,,,
416011699,TRUSTEES OF MINNEAPOLIS AUTO DEALERS EMPLOYEE BENEFIT FUND,,Taft-Hartley Trust,"1,352",1,"3001 METRO DRIVE, SUITE 500",,BLOOMINGTON,MN,55425,9528540795,,,,,,,,,,,,,,
156025163,IBEW LOCAL 43 & ELECTRICAL CONTRACTORS WELFARE FUND BOARD OF TRUSTEES,,Taft-Hartley Trust,"1,350",1,PO BOX 2218,,SYRACUSE,NY,13220,3154745729,,,,,,,,,,,,,,
431107932,"AUTOMOTIVE, PETROLEUM & ALLIED INDUSTRIES EMPLOYEES WELFARE FUND",,Taft-Hartley Trust,"1,349",1,502 EARTH CITY EXPRESSWAY,SUITE 203,EARTH CITY,MO,63045,3143448899,,,,,,,,,,,,,,
541289904,THAMES DEVELOPMENT LTD C/O PITTSTON COAL,,Taft-Hartley Trust,"1,345",1,P.O. BOX 1268,,ABINGDON,VA,24212,2767393420,,,,,,,,,,,,,,
586152277,GEORGIA SOCIETY OF CPAS GROUP INSURANCE TRUST FUND,,Taft-Hartley Trust,"1,341",1,SIX CONCOURSE PARKWAY,SUITE 800,ATLANTA,GA,30328,4042318676,,,,,,,,,,,,,,
276204864,CALIFORNIA EMPLOYERS HEALTHCARE ALLIANCE TRUST,,Taft-Hartley Trust,"1,341",1,1000 NORTH CENTRAL AVENUE SUITE 400,,GLENDALE,CA,91202,8182430222,,,,,,,,,,,,,,
746188725,BOARD OF TRUSTEES - PLUMBERS & PIPEFITTERS L.U. 286 HEALTH &,WELFARE FUND,Taft-Hartley Trust,"1,339",1,"2300 BUENA VISTA SE, SUITE 127",STE 123,ALBUQUERQUE,NM,87106,5052658422,,,,,,,,,,,,,,
477064757,SPRINKLER FITTERS LOCAL UNION NO 483 HRA,,Taft-Hartley Trust,"1,334",1,"1600 HARBOR BAY PKWY, STE 200",,ALAMEDA,CA,94502,8003380508,,,,,,,,,,,,,,
330504955,IRVINE POLICE ASSOCIATION,,Taft-Hartley Trust,"1,330",1,1 CIVIC CENTER PLAZA,,IRVINE,CA,92714,8334684659,,,,,,,,,,,,,,
630327100,A.F.OF L - A.G.C. BUILDING TRADES WELFARE PLAN,,Taft-Hartley Trust,"1,324",1,P.O. BOX 1492,,MOBILE,AL,36633,2514384765,,,,,,,,,,,,,,
310278870,WRIGHT-PATT CREDIT UNION INC,,Taft-Hartley Trust,"1,322",1,3560 PENTAGON BLVD,,BEAVERCREEK,OH,45431,9379127057,,,,,,,,,,,,,,
556030152,WEST VIRGINIA PIPE TRADES HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,319",1,"27 ROLAND AVENUE, SUITE 200",,MOUNT LAUREL,NJ,80541,3047370768,,,,,,,,,,,,,,
876119330,UTAH SHEET METAL WELFARE FUND,,Taft-Hartley Trust,"1,316",1,5251 GREEN STREET SUITE 200,,MURRAY,UT,84123,8012663271,,,,,,,,,,,,,,
111586595,BOARD OF TRUSTEES OF LOCAL 1205 WELFARE FUND,,Taft-Hartley Trust,"1,315",1,246 CONKLIN STREET,,FARMINGDALE,NY,11735,5165011205,,,,,,,,,,,,,,
352143298,BD OF TRUSTEES LAKE COUNTY INDIANA NECA - IBEW HEALTH & BENEFIT FUND P,,Taft-Hartley Trust,"1,310",1,"7200 MISSISSIPPI ST., SUITE 300",,MERRILLVILLE,IN,46410,2198454433,,,,,,,,,,,,,,
226041517,IRONWORKERS LOCAL 11 WELFARE FUND BOARD OF TRUSTEES,,Taft-Hartley Trust,"1,305",1,12 EDISON PLACE,,SPRINGFIELD,NJ,7081,9733767230,,,,,,,,,,,,,,
237072134,PAINTERS DISTRICT COUNCIL NO. 30 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,304",1,"1905 SEQUOIA DRIVE, SUITE 203",,AURORA,IL,60506,6305139500,,,,,,,,,,,,,,
586056203,SHEET METAL WORKERS WELFARE FUND LOCAL 85,,Taft-Hartley Trust,"1,300",1,P. O. BOX 1449,,GOODLETTSVILLE,TN,37070,6158590131,,,,,,,,,,,,,,
42103552,BRANDEIS UNIVERSITY,HUMAN RESOURCES MS 118,Taft-Hartley Trust,"1,298",1,415 SOUTH STREET,,WALTHAM,MA,24549,7817364468,,,,,,,,,,,,,,
436039074,GREATER KANSAS CITY LABORERS WELFARE FUND,,Taft-Hartley Trust,"1,298",1,"CLOVERLEAF BUILDING 3, SUITE 200",6405 METCALF,OVERLAND PARK,KS,66202,9132365490,,,,,,,,,,,,,,
251010829,BD OF TRUST I.B.P.A.T. WELFARE FUND OF WESTERN PENNSYLVANIA,,Taft-Hartley Trust,"1,295",1,"3660 STUTZ DRIVE, SUITE 101",,CANFIELD,OH,44406,3302700453,,,,,,,,,,,,,,
226058341,TEAMSTERS INDUSTRIAL EMPLOYEES WELFARE FUND,,Taft-Hartley Trust,"1,293",1,707 SUMMIT AVENUE,,UNION CITY,NJ,7087,2018673553,,,,,,,,,,,,,,
222507311,BOARD OF TRUSTEES UFCW LOCAL 1459 & CONT EMPLOYERS,HEALTH & WELFARE FUND,Taft-Hartley Trust,"1,291",1,33 EASTLAND STREET,,SPRINGFIELD,MA,11092,4137331197,,,,,,,,,,,,,,
956134346,FOOD EMPLOYERS & BAKERY & CONFECTIONERY WORKERS BENEFIT FUND OF SOUTHE,,Taft-Hartley Trust,"1,290",1,1325 NO. GRAND AVE.,,COVINA,CA,91724,6267324500,,,,,,,,,,,,,,
136162367,BOARD OF TRUSTEES STOREWORKERS,SECURITY PLAN,Taft-Hartley Trust,"1,289",1,31-21 31ST STREET 4TH FLOOR,,ASTORIA,NY,11106,2123084800,,,,,,,,,,,,,,
886031750,NORTHERN NEVADA OPERATING ENGINEERS HEALTH AND WELFARE TRUST FUND,HEALTH AND WELFARE TRUST FUND,Taft-Hartley Trust,"1,288",1,"445 APPLE STREET, SUITE 200",SUITE 200,RENO,NV,89502,7758267200,,,,,,,,,,,,,,
250965404,INDIANA REGIONAL MEDICAL CENTER,,Taft-Hartley Trust,"1,286",1,835 HOSPITAL ROAD,,INDIANA,PA,15701,7243577042,,,,,,,,,,,,,,
416187746,TRUSTEES OF MINNESOTA CONSTRUCTION,,Taft-Hartley Trust,"1,279",1,"2520 PILOT KNOB ROAD, SUITE 325",,MENDOTA HEIGHTS,MN,55120,6512561900,,,,,,,,,,,,,,
263260636,TOP GUN INVESTMENT CORP. II DBA NLMK USA,,Taft-Hartley Trust,"1,278",1,15 ROEMER BLVD,,FARRELL,PA,16121,7249836464,,,,,,,,,,,,,,
200500732,IBEW LOCAL 456 SUPPLEMENTAL WELFARE FUND,,Taft-Hartley Trust,"1,277",1,"C/O I.E. SHAFFER CO., PO BOX 1028",830 BEAR TAVERN ROAD,WEST TRENTON,NJ,86280,8007923666,,,,,,,,,,,,,,
222317253,IBEW LOC.456 HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,277",1,C/O I.E. SHAFFER CO,"830 BEAR TAVERN ROAD, PO BOX 1028",WEST TRENTON,NJ,86280,8007923666,,,,,,,,,,,,,,
951856197,UNION ROOFERS HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,277",1,9901 PARAMOUNT BLVD.,SUITE 221,DOWNEY,CA,90240,5629271434,,,,,,,,,,,,,,
237331101,BRICKLAYERS & MASONS LOCAL NO 6 HEALTH & WELFARE PLAN,,Taft-Hartley Trust,"1,276",1,618 HIGH AVE NW,,CANTON,OH,44703,3304545900,,,,,,,,,,,,,,
366602783,STUDIO MECHANICS LOCAL 476 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,271",1,6309 NORTH NORTHWEST HIGHWAY,,CHICAGO,IL,60631,7737755300,,,,,,,,,,,,,,
480691769,KANSAS BUILDING TRADES,,Taft-Hartley Trust,"1,268",1,4101 SOUTHGATE DRIVE,,TOPEKA,KS,66609,7852670140,,,,,,,,,,,,,,
730950060,PLUMBERS AND PIPEFITTERS LOCAL 344,,Taft-Hartley Trust,"1,265",1,4337 SW 44TH,,OKLAHOMA CITY,OK,73119,4056824581,,,,,,,,,,,,,,
111751016,TEACHERS FEDERAL CREDIT UNION,,Taft-Hartley Trust,"1,263",1,102 MOTOR PARKWAY,,HAUPPAUGE,NY,11788,6316987000,,,,,,,,,,,,,,
231716164,TEAMSTERS LOCAL UNION NO.115 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,263",1,10965 DECATUR ROAD,,PHILADELPHIA,PA,19154,2153350331,,,,,,,,,,,,,,
237169770,OHIO STATE PLUMBERS & PIPEFITTERS HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,261",1,"60 BOULEVARD OF THE ALLIES, FLOOR 5",,PITTSBURGH,PA,15222,4124314710,,,,,,,,,,,,,,
60942903,BOARD OF TRUSTEES TEAMSTERS LOCAL 493 HEALTH SERVICES & INS PLAN,,Taft-Hartley Trust,"1,258",1,PO BOX 485,,UNCASVILLE,CT,6382,8608481259,,,,,,,,,,,,,,
580904765,DELTA COMMUNITY CREDIT UNION,,Taft-Hartley Trust,"1,257",1,3250 RIVERWOOD PARKWAY,,ATLANTA,GA,30339,4046774509,,,,,,,,,,,,,,
811094866,LABORERS A.G.C. TRUST OF MONTANA,,Taft-Hartley Trust,"1,257",1,P.O. BOX 5434,,SPOKANE,WA,99205,5093280300,,,,,,,,,,,,,,
822646716,ALTANA MANAGEMENT SERVICES,,Taft-Hartley Trust,"1,256",1,650 W. 67TH AVENUE,SUITE 200,SCHEREVILLE,IN,46375,2033033250,,,,,,,,,,,,,,
380827000,MICHIGAN EDUCATION ASSOCIATION,,Taft-Hartley Trust,"1,255",1,1350 KENDALE BLVD,PO BOX 2573,EAST LANSING,MI,48826,5173375599,,,,,,,,,,,,,,
841460164,"BERGEN REGIONAL MEDICAL CENTER, L. P.",,Taft-Hartley Trust,"1,254",1,245 S BENTON ST,,LAKEWOOD,CO,80226,3032340440,,,,,,,,,,,,,,
310541755,TAFT STETTINIUS & HOLLISTER LLP,,Taft-Hartley Trust,"1,249",1,"425 WALNUT STREET, SUITE 1800",,CINCINNATI,OH,45202,5133812838,,,,,,,,,,,,,,
341041385,SALEM COMMUNITY HOSPITAL,SALEM REGIONAL MEDICAL CENTER,Taft-Hartley Trust,"1,247",1,1995 E STATE ST,,SALEM,OH,44460,3303327214,,,,,,,,,,,,,,
386065578,JOINT BOARD OF TRUSTEES OF THE UA LOCAL 190 HEALTH & WELFARE PLAN,,Taft-Hartley Trust,"1,244",1,"30700 TELEGRAPH ROAD, SUITE 2400",STE 2400,BINGHAM FARMS,MI,48025,2486456550,,,,,,,,,,,,,,
510191061,BD OF TRUSTEES CM INSTITUTE LOC 502 WELFARE TRUST FD,,Taft-Hartley Trust,"1,240",1,739 25TH AVENUE,,BELLWOOD,IL,60104,7085449105,,,,,,,,,,,,,,
426062181,NECA LOCAL 145 WELFARE FUND,,Taft-Hartley Trust,"1,240",1,"1700 52ND AVENUE, SUITE B",,MOLINE,IL,61265,3097577558,,,,,,,,,,,,,,
237159947,TRUSTEES OF ROOFERS LOCAL NO. 96 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,237",1,"3001 METRO DRIVE, SUITE 500",,BLOOMINGTON,MN,55425,9528540795,,,,,,,,,,,,,,
526057761,"BOARD OF TRUSTEES, WASHINGTON WHOLESALERS HEALTH AND WELFARE FUND",,Taft-Hartley Trust,"1,237",1,"7130 COLUMBIA GATEWAY DR., STE. A","603 STANWIX STREET, STE 1500",COLUMBIA,MD,21046,4108729500,,,,,,,,,,,,,,
364231718,NORCRAFT COMPANIES LP,,Taft-Hartley Trust,"1,230",1,"950 BLUE GENTIAN ROAD, SUITE 200",,EAGAN,MN,55121,6512343300,,,,,,,,,,,,,,
476908131,VISIONARY SCHOOLS,,Taft-Hartley Trust,"1,226",1,1336 BASSWOOD ROAD,,SCHAUMBURG,IL,60173,8478243380,,,,,,,,,,,,,,
816009567,BOARD OF TRUSTEES PIPE TRADES TRUST OF THE NORTHERN ROCKY MOUNTAIN ARE,,Taft-Hartley Trust,"1,226",1,P O BOX 1889,,GREAT FALLS,MT,59403,4067272353,,,,,,,,,,,,,,
136210566,TEAMSTERS LOCAL 817 WELFARE FUND,,Taft-Hartley Trust,"1,224",1,817 OLD CUTTERMILL ROAD,,GREAT NECK,NY,11021,5163653470,,,,,,,,,,,,,,
340726081,ASHTABULA COUNTY MEDICAL CENTER,,Taft-Hartley Trust,"1,222",1,2420 LAKE AVE,,ASHTABULA,OH,44004,4409976209,,,,,,,,,,,,,,
946085742,BOARD OF TRUSTEES OF SOLANO-NAPA COUNTIES,,Taft-Hartley Trust,"1,221",1,"7180 KOLL CENTER PARKWAY, SUITE 200",,PLEASANTON,CA,94566,9252089999,,,,,,,,,,,,,,
742003995,CONTINENTAL CARS,,Taft-Hartley Trust,"1,217",1,6757 AIRPORT BLVD,,AUSTIN,TX,78752,5124546821,,,,,,,,,,,,,,
366598490,TRUSTEES OF UFCW UNIONS & EMPLOYERS MIDWEST HEALTH BENEFITS FUND,,Taft-Hartley Trust,"1,215",1,"18861 90TH AVENUE, SUITE A",SUITE 310,MOKENA,IL,60448,8473847000,,,,,,,,,,,,,,
876128478,I.A.T.S.E. LOCAL 99 HEALTH TRUST,,Taft-Hartley Trust,"1,214",1,230 W 200 S STE 2110,,SALT LAKE CITY,UT,84101,8013630815,,,,,,,,,,,,,,
430682781,TRUSTEES OF UNITE HERE LOCAL 74 WELFARE AND DENTAL TRUST,,Taft-Hartley Trust,"1,212",1,"12105 BRIDGETON SQUARE DR, STE 102",,BRIDGETON,MO,63044,3142090858,,,,,,,,,,,,,,
620786559,PLUMBERS & PIPEFITTERS L.U. NO.572 HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,209",1,P.O. BOX 1449,,GOODLETTSVILLE,TN,37070,6158590131,,,,,,,,,,,,,,
340759023,IRON WORKERS LOCAL 17 INSURANCE BENEFIT PLAN,,Taft-Hartley Trust,"1,208",1,P.O. BOX 6327,,CLEVELAND,OH,44101,2162411086,,,,,,,,,,,,,,
136123972,BOARD OF TRUSTEES LOCAL 456 HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,208",1,160 SOUTH CENTRAL AVENUE,,ELMSFORD,NY,10523,9145929330,,,,,,,,,,,,,,
550387249,WEIRTON MEDICAL CENTER,,Taft-Hartley Trust,"1,206",1,601 COLLIERS WAY,,WEIRTON,WV,26062,3047976091,,,,,,,,,,,,,,
416037362,ALLETE & AFFILIATED COMPANIES,,Taft-Hartley Trust,"1,204",1,30 WEST SUPERIOR STREET,,DULUTH,MN,55802,2187233922,,,,,,,,,,,,,,
362443112,TRUSTEES - WILL COUNTY LOCAL 174 CARPENTERS WELFARE FUND,,Taft-Hartley Trust,"1,203",1,1403 ESSINGTON ROAD STE 100,,JOLIET,IL,60435,8157414737,,,,,,,,,,,,,,
256295794,PENNSYLVANIA HEAVY AND HIGHWAY CONTRACTORS BARGAINING ASSOC.,,Taft-Hartley Trust,"1,203",1,1200 THREE GATEWAY CENTER,TWO GATEWAY CENTER,PITTSBURGH,PA,15222,4124712885,,,,,,,,,,,,,,
853844825,COMMONWEALTH ROLLED PRODUCTS,,Taft-Hartley Trust,"1,200",1,1372 STATE ROAD 1957,,LEWISPORT,KY,42351,2702953451,,,,,,,,,,,,,,
376468197,PIPEFITTERS LOCAL NO. 636 RETIREE INSURANCE FUND,,Taft-Hartley Trust,"1,199",1,"700 TOWER DRIVE, SUITE 300",,TROY,MI,48098,2488139800,,,,,,,,,,,,,,
146029930,PLUMBERS AND STEAMFITTERS LOCAL NO. 7 WELFARE FUND,,Taft-Hartley Trust,"1,196",1,18 AVIS DRIVE,,LATHAM,NY,12110,5187853440,,,,,,,,,,,,,,
135605495,BOARD OF TRUSTEES - RECYCLING AND GEN. IND. UNION L 108 WELFARE FUND,,Taft-Hartley Trust,"1,195",1,121 EAST 24TH ST,8TH FLOOR,NEW YORK,NY,10010,2129253706,,,,,,,,,,,,,,
486127146,PLUMBING AND PIPEFITTING INDUSTRY HEALTH AND WELFARE FUND OF KANSAS,,Taft-Hartley Trust,"1,195",1,505 S BROADWAY AVE STE 117,,WICHITA,KS,67202,3162642339,,,,,,,,,,,,,,
870221322,INTERMOUNTAIN UNITED FOOD & COMMERCIAL WORKERS & FOOD INDUSTRY,,Taft-Hartley Trust,"1,194",1,5251 GREEN STREET SUITE 200,,MURRAY,UT,84123,8004534584,,,,,,,,,,,,,,
860096740,DESERT FINANCIAL FEDERAL CREDIT UNION,,Taft-Hartley Trust,"1,193",1,148 N. 48TH STREET,,PHOENIX,AZ,85034,6024336130,,,,,,,,,,,,,,
356327302,BOARD OF TRUSTEES OF IRON WORKERS LOCAL 395 TRUST FUND,,Taft-Hartley Trust,"1,191",1,"18861 90TH AVENUE, SUITE A","2625 BUTTERFIELD ROAD, SUITE 208E",MOKENA,IL,60448,3126491200,,,,,,,,,,,,,,
951667177,OCCIDENTAL COLLEGE,,Taft-Hartley Trust,"1,191",1,1600 CAMPUS RD,,LOS ANGELES,CA,90041,3232592945,,,,,,,,,,,,,,
160778220,ELECTRICAL WORKERS LOCAL UNION NO. 86 BOARD OF TRUSTEES,,Taft-Hartley Trust,"1,191",1,2300 EAST RIVER ROAD,,ROCHESTER,NY,14623,5852351515,,,,,,,,,,,,,,
590810108,TRUSTEES OF JACKSONVILLE PLUMBERS AND PIPEFITTERS HEALTH AND WELFARE,,Taft-Hartley Trust,"1,187",1,2001 CALDWELL DRIVE,,GOODLETTSVILLE,TN,37072,6158590131,,,,,,,,,,,,,,
366598154,CHICAGO TRUCK DRIVERS UNION HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,184",1,6500 W 65TH STREET,SUITE 203,CHICAGO,IL,60638,7089240828,,,,,,,,,,,,,,
946415220,U A LOCAL NO 467 HEALTH & WELFARE TRUST FUND,TRUST,Taft-Hartley Trust,"1,178",1,6800 SANTA TERESA BLVD. STE 100,,SAN JOSE,CA,95119,4082884400,,,,,,,,,,,,,,
411000422,BOARD OF TRUSTEES CHRISTIAN LABOR ASSOCIATION HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,178",1,18505 STATE HWY 371,,BRAINERD,MN,56401,2184545018,,,,,,,,,,,,,,
132958267,BOARD OF TRUSTEES SDC - LEAGUE HEALTH FUND,,Taft-Hartley Trust,"1,176",1,321 W 44TH STREET SUITE 804,,NEW YORK,NY,10036,2123911070,,,,,,,,,,,,,,
660254909,TEAMSTERS UNION HEALTH & WELFARE FUND TRUST,HOFFA MEDICAL PLAN,Taft-Hartley Trust,"1,175",1,352 CALLE DEL PARQUE STE 202,,SAN JUAN,PR,91237,7877235574,,,,,,,,,,,,,,
60997832,BOARD OF TRUSTEES LOCAL 1035 HEALTH SERVICE & INSURANCE PLAN,,Taft-Hartley Trust,"1,175",1,"400 CHAPEL ROAD, UNIT 2B",,SOUTH WINDSOR,CT,6074,8605284159,,,,,,,,,,,,,,
60942914,BOARD OF TRUSTEES TEAMSTERS LOCAL 671A HEALTH SERVICE & INSURANCE PLAN,,Taft-Hartley Trust,"1,171",1,22 BRITTON DRIVE,,BLOOMFIELD,CT,6002,8602893409,,,,,,,,,,,,,,
132738779,BOARD OF TRUSTEES OF ALLIED SECURITY HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,167",1,332 WILLIS AVENUE,,MINEOLA,NY,11501,5168731694,,,,,,,,,,,,,,
141338373,COLUMBIA MEMORIAL HOSPITAL,,Taft-Hartley Trust,"1,162",1,71 PROSPECT AVENUE,,HUDSON,NY,12534,5188287601,,,,,,,,,,,,,,
237248562,LOCAL 1964 ILA HEALTH AND INSURANCE FUND,,Taft-Hartley Trust,"1,162",1,11 TEANECK ROAD,,RIDGEFIELD PARK,NJ,7660,2014406523,,,,,,,,,,,,,,
362344463,CHICAGO AREA JT WELFARE COMM. FOR THE POINTING CLEANING CAULKING IND,,Taft-Hartley Trust,"1,161",1,660 INDUSTRIAL DR SUITE 201,,ELMHURST,IL,60126,6305168008,,,,,,,,,,,,,,
232029140,SEIU 668 PSSU LOCAL UNIT HEALTH & HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,160",1,2589 INTERSTATE DRIVE,,HARRISBURG,PA,17110,7175264856,,,,,,,,,,,,,,
226044230,PLUMBERS LOCAL UNION NO 24 WELFARE FUND,,Taft-Hartley Trust,"1,159",1,C/O IE SHAFFER CO P O BOX 1028,830 BEAR TAVERN ROAD,WEST TRENTON,NJ,86280,9734735544,,,,,,,,,,,,,,
261382332,TRUSTEES OF OPERATING ENGINEERS LOCAL 112 HEALTH & WELFARE TRUST,,Taft-Hartley Trust,"1,157",1,2716 S. RANGELINE RD,,ANDERSON,IN,46017,7656435112,,,,,,,,,,,,,,
416024782,TRUSTEES OF ELECTRICAL WORKERS HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,157",1,"2002 LONDON ROAD, ROOM 300",,DULUTH,MN,55812,2187284231,,,,,,,,,,,,,,
141582160,TEAMSTERS LOCAL 294 ALBANY AREA TRUCKING & ALLIED INDUSTRIES HEALTH,,Taft-Hartley Trust,"1,155",1,890 THIRD STREET,,ALBANY,NY,12206,5184379837,,,,,,,,,,,,,,
836759671,MAINE CREDIT UNION LEAGUE INSURANCE TRUST,,Taft-Hartley Trust,"1,151",1,2 LEDGEVIEW DRIVE,,WESTBROOK,ME,4092,8002873379,,,,,,,,,,,,,,
840470451,ENT CREDIT UNION,,Taft-Hartley Trust,"1,150",1,11550 ENT PKWY,,COLORADO SPRINGS,CO,80921,8005259623,,,,,,,,,,,,,,
261375586,"SBM MANAGEMENT SERVICES, LP",,Taft-Hartley Trust,"1,149",1,5241 ARNOLD AVENUE,,MCCLELLAN,CA,95652,9169227600,,,,,,,,,,,,,,
381373106,MICHIGAN STATE UNIVERSITY FEDERAL CREDIT UNION,,Taft-Hartley Trust,"1,147",1,3777 WEST ROAD,,EAST LANSING,MI,48823,5173332424,,,,,,,,,,,,,,
386105860,JT BOARD OF TRUSTEES BOILERMAKERS & BLACKSMITH AFL-CIO LODGE NO 169,EMPL SEC & JT TRAINING FUND,Taft-Hartley Trust,"1,146",1,30700 TELEGRAPH ROAD,,BINGHAM FARMS,MI,48025,2486456550,,,,,,,,,,,,,,
231360906,MEMBERS 1ST FEDERAL CREDIT UNION,,Taft-Hartley Trust,"1,145",1,5000 MARKETPLACE WAY,,ENOLA,PA,17025,7176971161,,,,,,,,,,,,,,
946085741,ELECTRICAL WORKERS HEALTH & WELFARE TRUST FUND FOR CONTRA COSTA COUNTY,,Taft-Hartley Trust,"1,143",1,1024 COURT STREET,,MARTINEZ,CA,94553,9253723222,,,,,,,,,,,,,,
362327771,TRUSTEES UNDER IBEW LU 150 WELFARE FUND,,Taft-Hartley Trust,"1,143",1,6525 CENTURION DRIVE,,LANSING,MI,48917,8774784542,,,,,,,,,,,,,,
156025166,TRUSTEES OF PLUMBERS & STEAMFITTERS LOCAL 267 INSURANCE FUND,,Taft-Hartley Trust,"1,142",1,107 TWIN OAKS DRIVE,,SYRACUSE,NY,13206,3154331554,,,,,,,,,,,,,,
520228954,BOARD OF TRUSTEES OF LABORERS DISTRICT COUNCIL HEALTH & WELFARE,TRUST FUND NO. 2,Taft-Hartley Trust,"1,142",1,7130 COLUMBIA GATEWAY DRIVE,SUITE A,COLUMBIA,MD,21046,4108729500,,,,,,,,,,,,,,
526057762,"BOARD OF TRUSTEES - IRON WORKERS TRUST FUND LOCAL NO. 5, WASHINGTON, D","WASHINGTON, DC, WELFARE FUND",Taft-Hartley Trust,"1,141",1,7525 SE 24TH ST,SUITE 200,MERCER ISLAND,WA,98040,8007321121,,,,,,,,,,,,,,
720522454,UNITED ASSN OF JOURNEYMEN & APPRENTICE LOCAL 198 AFL-CIO,,Taft-Hartley Trust,"1,140",1,"8657 BAYPINE RD., BLDG 5 NO. 200",SCOTT DWELLE,JACKSONVILLE,FL,32256,2253564391,,,,,,,,,,,,,,
