ein,organization_name,dba_name,entity_type,total_participants,plan_count,mail_us_address1,mail_us_address2,mail_us_city,mail_us_state,mail_us_zip,phone_number,website_domain,Chief Executive Officer/CEO,Chief Financial Officer/CFO,President,Vice President/VP,Secretary Treasurer,Treasurer,Executive Vice President,Executive Director,Director of Finance,Chief Counsel,Deputy Chief Counsel,President & CEO,email_domain,scrape_status,scrape_date,scrape_attempts,last_scrape_error,data_quality_score,executives_found,linkedin_profile_url,company_website_verified,data_source,last_updated,General Counsel,Fund Administrator,Administrator,Assistant Administrator,Benefits Administrator,Plan Administrator,Trust Administrator,Chief Operating Officer/COO,Chief Technology Officer/CTO,Chief Information Officer/CIO,Chief Human Resources Officer/CHRO,Chief Marketing Officer/CMO,Chief Legal Officer/CLO,Managing Director,Executive Secretary,Assistant Secretary,Assistant Treasurer,Controller,Benefits Manager,HR Director,Operations Director,IT Director,Communications Director,Board Chair,Board Secretary,Trustee Chair,Union President,Union Secretary-Treasurer,Business Manager,local_union_number,parent_union,phone_number_cleaned,website_domain_cleaned,email_domain_cleaned,data_completeness_score
346535474,TEAMSTERS UNION LOCAL 293 WELFARE FUND,,Taft-Hartley Trust,"1,390",1,"5505 VALLEY BELT ROAD, UNIT D",,INDEPENDENCE,OH,44131.0,2167399489,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,International Brotherhood of Teamsters,(216) 739-9489,,,84.44
133094045,NEWSPAPER GUILD OF N.Y. - THE NEW YORK TIMES,BENEFITS FUND,Taft-Hartley Trust,"1,389",1,"1501 BROADWAY, SUITE 1724",,NEW YORK,NY,10036.0,2125563526,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(212) 556-3526,,,84.44
376046408,EMPLOYERS & OPERATING ENGINEERS LOCAL 520 HEALTH,WELFARE FUND,Taft-Hartley Trust,"1,374",1,#8 EXECUTIVE WOODS COURT,,SWANSEA,IL,62226.0,6182337978,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,(618) 233-7978,,,84.44
356073323,BD OF TRUSTEES MICHIANA ELECTRICAL WORKERS HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,372",1,6525 CENTURION DRIVE,,LANSING,MI,48917.0,5173217502,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(517) 321-7502,,,84.44
276120668,WILLIAM C SHADDOCK INHERITORS TRUST,CAPITAL TITLE OF TEXAS,Taft-Hartley Trust,"1,371",1,"2400 DALLAS PARKWAY, STE 560",,PLANO,TX,75093.0,9726822700,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Association of Machinists and Aerospace Workers,(972) 682-2700,,,84.44
161561710,U.A. PLUMBERS AND STEAMFITTERS LOCAL 22 HEALTH FUND,,Taft-Hartley Trust,"1,369",1,"120 GARDENVILLE PARKWAY, STE 3",,WEST SENECA,NY,14224.0,7166688800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,(716) 668-8800,,,84.44
410737593,TRUSTEES GREATER METROPOLITAN HOTEL EMPLOYERS-EMPLOYEES HEALTH WELFARE,,Taft-Hartley Trust,"1,368",1,"3001 METRO DRIVE, SUITE 500",,BLOOMINGTON,MN,55425.0,9528540795,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(952) 854-0795,,,84.44
816676371,ALPHA NATURAL RESOURCES NON-UNION RETIREE VEBA BOARD,,Taft-Hartley Trust,"1,366",1,P.O. BOX 1291,,ABINGDON,VA,24212.0,4233609780,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(423) 360-9780,,,84.44
541008444,MAN-U SERVICE CONTRACT TRUST FUND C/O CARDAY & ASSOCIATES,,Taft-Hartley Trust,"1,366",1,"7130 COLUMBIA GATEWAY DRIVE, SUITE",,COLUMBIA,MD,21046.0,4108729500,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(410) 872-9500,,,84.44
136129427,BOARD OF TRUSTEES OF HEALTH FUND 917,,Taft-Hartley Trust,"1,361",1,"22 NORTH TYSON AVENUE, 1ST FLOOR",,FLORAL PARK,NY,11001.0,5163263371,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(516) 326-3371,,,84.44
131973409,"WINE, LIQUOR & DISTILLERY WORKERS UNION LOCAL 1-D, MAJOR MEDICAL PLAN",,Taft-Hartley Trust,"1,361",1,8402 18TH AVENUE,,BROOKLYN,NY,11214.0,7183312311,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,(718) 331-2311,,,84.44
520607945,"UNION HOSPITAL OF CECIL COUNTY, INC.",,Taft-Hartley Trust,"1,361",1,106 BOW STREET,,ELKTON,MD,21921.0,4106203715,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(410) 620-3715,,,84.44
131931288,INTERNATIONAL UNION OF OPERATING ENGINEE LOCAL 25 MARINE DIVISION MEDI,,Taft-Hartley Trust,"1,361",1,461 STATE ROUTE 33,,MILLSTONE TOWNSHIP,NJ,8535.0,8005486662,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,(800) 548-6662,,,84.44
232892285,BRICKLAYERS & ALLIED CRAFTWORKERS LOCAL 1 PA/DE HEALTH & WELFARE FD,,Taft-Hartley Trust,"1,360",1,2704 BLACK LAKE PLACE,,PHILADELPHIA,PA,19154.0,2158569663,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,American Federation of Teachers,(215) 856-9663,,,84.44
112159859,BOARD OF TRUSTEES OF THE ROAD CARRIERS LOCAL 707 WELFARE FUND,WELFARE FUND,Taft-Hartley Trust,"1,357",1,14 FRONT STREET,,HEMPSTEAD,NY,11550.0,5164867100,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,,(516) 486-7100,,,84.44
562546659,"BOARD OF TRUSTEES, REGIONAL DIST. COUNCIL WELFAREPLAN AND TRUST",,Taft-Hartley Trust,"1,353",1,12029 NE GLENN WIDING DRIVE,,PORTLAND,OR,97220.0,8475778868,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(847) 577-8868,,,84.44
416011699,TRUSTEES OF MINNEAPOLIS AUTO DEALERS EMPLOYEE BENEFIT FUND,,Taft-Hartley Trust,"1,352",1,"3001 METRO DRIVE, SUITE 500",,BLOOMINGTON,MN,55425.0,9528540795,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Education Association,(952) 854-0795,,,84.44
156025163,IBEW LOCAL 43 & ELECTRICAL CONTRACTORS WELFARE FUND BOARD OF TRUSTEES,,Taft-Hartley Trust,"1,350",1,PO BOX 2218,,SYRACUSE,NY,13220.0,3154745729,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,International Brotherhood of Electrical Workers,(315) 474-5729,,,84.44
431107932,"AUTOMOTIVE, PETROLEUM & ALLIED INDUSTRIES EMPLOYEES WELFARE FUND",,Taft-Hartley Trust,"1,349",1,502 EARTH CITY EXPRESSWAY,SUITE 203,EARTH CITY,MO,63045.0,3143448899,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(314) 344-8899,,,84.44
541289904,THAMES DEVELOPMENT LTD C/O PITTSTON COAL,,Taft-Hartley Trust,"1,345",1,P.O. BOX 1268,,ABINGDON,VA,24212.0,2767393420,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(276) 739-3420,,,84.44
586152277,GEORGIA SOCIETY OF CPAS GROUP INSURANCE TRUST FUND,,Taft-Hartley Trust,"1,341",1,SIX CONCOURSE PARKWAY,SUITE 800,ATLANTA,GA,30328.0,4042318676,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(404) 231-8676,,,84.44
276204864,CALIFORNIA EMPLOYERS HEALTHCARE ALLIANCE TRUST,,Taft-Hartley Trust,"1,341",1,1000 NORTH CENTRAL AVENUE SUITE 400,,GLENDALE,CA,91202.0,8182430222,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(818) 243-0222,,,84.44
746188725,BOARD OF TRUSTEES - PLUMBERS & PIPEFITTERS L.U. 286 HEALTH &,WELFARE FUND,Taft-Hartley Trust,"1,339",1,"2300 BUENA VISTA SE, SUITE 127",STE 123,ALBUQUERQUE,NM,87106.0,5052658422,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,(505) 265-8422,,,84.44
477064757,SPRINKLER FITTERS LOCAL UNION NO 483 HRA,,Taft-Hartley Trust,"1,334",1,"1600 HARBOR BAY PKWY, STE 200",,ALAMEDA,CA,94502.0,8003380508,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(800) 338-0508,,,84.44
330504955,IRVINE POLICE ASSOCIATION,,Taft-Hartley Trust,"1,330",1,1 CIVIC CENTER PLAZA,,IRVINE,CA,92714.0,8334684659,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(833) 468-4659,,,84.44
630327100,A.F.OF L - A.G.C. BUILDING TRADES WELFARE PLAN,,Taft-Hartley Trust,"1,324",1,P.O. BOX 1492,,MOBILE,AL,36633.0,2514384765,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(251) 438-4765,,,84.44
310278870,WRIGHT-PATT CREDIT UNION INC,,Taft-Hartley Trust,"1,322",1,3560 PENTAGON BLVD,,BEAVERCREEK,OH,45431.0,9379127057,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(937) 912-7057,,,84.44
556030152,WEST VIRGINIA PIPE TRADES HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,319",1,"27 ROLAND AVENUE, SUITE 200",,MOUNT LAUREL,NJ,80541.0,3047370768,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(304) 737-0768,,,84.44
876119330,UTAH SHEET METAL WELFARE FUND,,Taft-Hartley Trust,"1,316",1,5251 GREEN STREET SUITE 200,,MURRAY,UT,84123.0,8012663271,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(801) 266-3271,,,84.44
111586595,BOARD OF TRUSTEES OF LOCAL 1205 WELFARE FUND,,Taft-Hartley Trust,"1,315",1,246 CONKLIN STREET,,FARMINGDALE,NY,11735.0,5165011205,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205,,(516) 501-1205,,,84.44
352143298,BD OF TRUSTEES LAKE COUNTY INDIANA NECA - IBEW HEALTH & BENEFIT FUND P,,Taft-Hartley Trust,"1,310",1,"7200 MISSISSIPPI ST., SUITE 300",,MERRILLVILLE,IN,46410.0,2198454433,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Electrical Workers,(219) 845-4433,,,84.44
226041517,IRONWORKERS LOCAL 11 WELFARE FUND BOARD OF TRUSTEES,,Taft-Hartley Trust,"1,305",1,12 EDISON PLACE,,SPRINGFIELD,NJ,7081.0,9733767230,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,(973) 376-7230,,,84.44
237072134,PAINTERS DISTRICT COUNCIL NO. 30 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,304",1,"1905 SEQUOIA DRIVE, SUITE 203",,AURORA,IL,60506.0,6305139500,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(630) 513-9500,,,84.44
586056203,SHEET METAL WORKERS WELFARE FUND LOCAL 85,,Taft-Hartley Trust,"1,300",1,P. O. BOX 1449,,GOODLETTSVILLE,TN,37070.0,6158590131,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,(615) 859-0131,,,84.44
42103552,BRANDEIS UNIVERSITY,HUMAN RESOURCES MS 118,Taft-Hartley Trust,"1,298",1,415 SOUTH STREET,,WALTHAM,MA,24549.0,7817364468,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(781) 736-4468,,,84.44
436039074,GREATER KANSAS CITY LABORERS WELFARE FUND,,Taft-Hartley Trust,"1,298",1,"CLOVERLEAF BUILDING 3, SUITE 200",6405 METCALF,OVERLAND PARK,KS,66202.0,9132365490,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(913) 236-5490,,,84.44
251010829,BD OF TRUST I.B.P.A.T. WELFARE FUND OF WESTERN PENNSYLVANIA,,Taft-Hartley Trust,"1,295",1,"3660 STUTZ DRIVE, SUITE 101",,CANFIELD,OH,44406.0,3302700453,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(330) 270-0453,,,84.44
226058341,TEAMSTERS INDUSTRIAL EMPLOYEES WELFARE FUND,,Taft-Hartley Trust,"1,293",1,707 SUMMIT AVENUE,,UNION CITY,NJ,7087.0,2018673553,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Teamsters,(201) 867-3553,,,84.44
222507311,BOARD OF TRUSTEES UFCW LOCAL 1459 & CONT EMPLOYERS,HEALTH & WELFARE FUND,Taft-Hartley Trust,"1,291",1,33 EASTLAND STREET,,SPRINGFIELD,MA,11092.0,4137331197,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459,United Food and Commercial Workers,(413) 733-1197,,,84.44
956134346,FOOD EMPLOYERS & BAKERY & CONFECTIONERY WORKERS BENEFIT FUND OF SOUTHE,,Taft-Hartley Trust,"1,290",1,1325 NO. GRAND AVE.,,COVINA,CA,91724.0,6267324500,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(626) 732-4500,,,84.44
136162367,BOARD OF TRUSTEES STOREWORKERS,SECURITY PLAN,Taft-Hartley Trust,"1,289",1,31-21 31ST STREET 4TH FLOOR,,ASTORIA,NY,11106.0,2123084800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(212) 308-4800,,,84.44
886031750,NORTHERN NEVADA OPERATING ENGINEERS HEALTH AND WELFARE TRUST FUND,HEALTH AND WELFARE TRUST FUND,Taft-Hartley Trust,"1,288",1,"445 APPLE STREET, SUITE 200",SUITE 200,RENO,NV,89502.0,7758267200,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(775) 826-7200,,,84.44
250965404,INDIANA REGIONAL MEDICAL CENTER,,Taft-Hartley Trust,"1,286",1,835 HOSPITAL ROAD,,INDIANA,PA,15701.0,7243577042,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(724) 357-7042,,,84.44
416187746,TRUSTEES OF MINNESOTA CONSTRUCTION,,Taft-Hartley Trust,"1,279",1,"2520 PILOT KNOB ROAD, SUITE 325",,MENDOTA HEIGHTS,MN,55120.0,6512561900,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(651) 256-1900,,,84.44
263260636,TOP GUN INVESTMENT CORP. II DBA NLMK USA,,Taft-Hartley Trust,"1,278",1,15 ROEMER BLVD,,FARRELL,PA,16121.0,7249836464,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(724) 983-6464,,,84.44
200500732,IBEW LOCAL 456 SUPPLEMENTAL WELFARE FUND,,Taft-Hartley Trust,"1,277",1,"C/O I.E. SHAFFER CO., PO BOX 1028",830 BEAR TAVERN ROAD,WEST TRENTON,NJ,86280.0,8007923666,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,International Brotherhood of Electrical Workers,(800) 792-3666,,,84.44
222317253,IBEW LOC.456 HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,277",1,C/O I.E. SHAFFER CO,"830 BEAR TAVERN ROAD, PO BOX 1028",WEST TRENTON,NJ,86280.0,8007923666,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Electrical Workers,(800) 792-3666,,,84.44
951856197,UNION ROOFERS HEALTH & WELFARE FUND,,Taft-Hartley Trust,"1,277",1,9901 PARAMOUNT BLVD.,SUITE 221,DOWNEY,CA,90240.0,5629271434,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(562) 927-1434,,,84.44
237331101,BRICKLAYERS & MASONS LOCAL NO 6 HEALTH & WELFARE PLAN,,Taft-Hartley Trust,"1,276",1,618 HIGH AVE NW,,CANTON,OH,44703.0,3304545900,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(330) 454-5900,,,84.44
366602783,STUDIO MECHANICS LOCAL 476 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,271",1,6309 NORTH NORTHWEST HIGHWAY,,CHICAGO,IL,60631.0,7737755300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,,(773) 775-5300,,,84.44
480691769,KANSAS BUILDING TRADES,,Taft-Hartley Trust,"1,268",1,4101 SOUTHGATE DRIVE,,TOPEKA,KS,66609.0,7852670140,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(785) 267-0140,,,84.44
730950060,PLUMBERS AND PIPEFITTERS LOCAL 344,,Taft-Hartley Trust,"1,265",1,4337 SW 44TH,,OKLAHOMA CITY,OK,73119.0,4056824581,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,,(405) 682-4581,,,84.44
111751016,TEACHERS FEDERAL CREDIT UNION,,Taft-Hartley Trust,"1,263",1,102 MOTOR PARKWAY,,HAUPPAUGE,NY,11788.0,6316987000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(631) 698-7000,,,84.44
231716164,TEAMSTERS LOCAL UNION NO.115 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,263",1,10965 DECATUR ROAD,,PHILADELPHIA,PA,19154.0,2153350331,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Teamsters,(215) 335-0331,,,84.44
237169770,OHIO STATE PLUMBERS & PIPEFITTERS HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,261",1,"60 BOULEVARD OF THE ALLIES, FLOOR 5",,PITTSBURGH,PA,15222.0,4124314710,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(412) 431-4710,,,84.44
60942903,BOARD OF TRUSTEES TEAMSTERS LOCAL 493 HEALTH SERVICES & INS PLAN,,Taft-Hartley Trust,"1,258",1,PO BOX 485,,UNCASVILLE,CT,6382.0,8608481259,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,International Brotherhood of Teamsters,(860) 848-1259,,,84.44
580904765,DELTA COMMUNITY CREDIT UNION,,Taft-Hartley Trust,"1,257",1,3250 RIVERWOOD PARKWAY,,ATLANTA,GA,30339.0,4046774509,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(404) 677-4509,,,84.44
811094866,LABORERS A.G.C. TRUST OF MONTANA,,Taft-Hartley Trust,"1,257",1,P.O. BOX 5434,,SPOKANE,WA,99205.0,5093280300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(509) 328-0300,,,84.44
822646716,ALTANA MANAGEMENT SERVICES,,Taft-Hartley Trust,"1,256",1,650 W. 67TH AVENUE,SUITE 200,SCHEREVILLE,IN,46375.0,2033033250,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(203) 303-3250,,,84.44
380827000,MICHIGAN EDUCATION ASSOCIATION,,Taft-Hartley Trust,"1,255",1,1350 KENDALE BLVD,PO BOX 2573,EAST LANSING,MI,48826.0,5173375599,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(517) 337-5599,,,84.44
841460164,"BERGEN REGIONAL MEDICAL CENTER, L. P.",,Taft-Hartley Trust,"1,254",1,245 S BENTON ST,,LAKEWOOD,CO,80226.0,3032340440,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(303) 234-0440,,,84.44
310541755,TAFT STETTINIUS & HOLLISTER LLP,,Taft-Hartley Trust,"1,249",1,"425 WALNUT STREET, SUITE 1800",,CINCINNATI,OH,45202.0,5133812838,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Federation of Teachers,(513) 381-2838,,,84.44
341041385,SALEM COMMUNITY HOSPITAL,SALEM REGIONAL MEDICAL CENTER,Taft-Hartley Trust,"1,247",1,1995 E STATE ST,,SALEM,OH,44460.0,3303327214,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(330) 332-7214,,,84.44
386065578,JOINT BOARD OF TRUSTEES OF THE UA LOCAL 190 HEALTH & WELFARE PLAN,,Taft-Hartley Trust,"1,244",1,"30700 TELEGRAPH ROAD, SUITE 2400",STE 2400,BINGHAM FARMS,MI,48025.0,2486456550,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,(248) 645-6550,,,84.44
510191061,BD OF TRUSTEES CM INSTITUTE LOC 502 WELFARE TRUST FD,,Taft-Hartley Trust,"1,240",1,739 25TH AVENUE,,BELLWOOD,IL,60104.0,7085449105,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(708) 544-9105,,,84.44
426062181,NECA LOCAL 145 WELFARE FUND,,Taft-Hartley Trust,"1,240",1,"1700 52ND AVENUE, SUITE B",,MOLINE,IL,61265.0,3097577558,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,(309) 757-7558,,,84.44
237159947,TRUSTEES OF ROOFERS LOCAL NO. 96 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"1,237",1,"3001 METRO DRIVE, SUITE 500",,BLOOMINGTON,MN,55425.0,9528540795,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,(952) 854-0795,,,84.44
526057761,"BOARD OF TRUSTEES, WASHINGTON WHOLESALERS HEALTH AND WELFARE FUND",,Taft-Hartley Trust,"1,237",1,"7130 COLUMBIA GATEWAY DR., STE. A","603 STANWIX STREET, STE 1500",COLUMBIA,MD,21046.0,4108729500,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(410) 872-9500,,,84.44
364231718,NORCRAFT COMPANIES LP,,Taft-Hartley Trust,"1,230",1,"950 BLUE GENTIAN ROAD, SUITE 200",,EAGAN,MN,55121.0,6512343300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Federation of Teachers,(651) 234-3300,,,84.44
476908131,VISIONARY SCHOOLS,,Taft-Hartley Trust,"1,226",1,1336 BASSWOOD ROAD,,SCHAUMBURG,IL,60173.0,8478243380,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(847) 824-3380,,,84.44
816009567,BOARD OF TRUSTEES PIPE TRADES TRUST OF THE NORTHERN ROCKY MOUNTAIN ARE,,Taft-Hartley Trust,"1,226",1,P O BOX 1889,,GREAT FALLS,MT,59403.0,4067272353,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(406) 727-2353,,,84.44
